id,title,description,keywords,topics,platforms,event,collection,duration,video_url,thumbnail_url,transcript_path
111432,Accelerate your machine learning workloads with the M5 and A19 GPUs,"discover how to take advantage of the m5 and a19 gpus to accelerate machine learning. find out how to use the neural accelerators inside each gpu core to perform accelerated tensor and matrix operations for ai training and inference, and learn how to optimize performance using the metal debugger and metal system trace.",,Graphics & Games|Machine Learning & AI,ios|macos,Tech Talks,tech-talks,34:26,https://developer.apple.com/videos/play/tech-talks/111432/,https://devimages-cdn.apple.com/wwdc-services/images/8/10698/10698_wide_250x141_2x.jpg,transcipts/tech-talks-111432.txt
245,Transform your game with Apple Vision Pro,"join nathaniel ellingson from apple's developer ecosystem team to learn how to bring your game into the spatial computing era. find out how apple vision pro's precise hand tracking, spatial accessories, ultra-high resolution displays, and native frameworks like realitykit and metal empower creators to craft immersive and visually stunning gaming experiences. 
 
this session was originally presented as part of the meet with apple activity “press start: game development on apple platforms.” watch the full video for more insights and related sessions.",,Graphics & Games,ios|ipados|visionos,Meet with Apple,meet-with-apple,27:33,https://developer.apple.com/videos/play/meet-with-apple/245/,https://devimages-cdn.apple.com/wwdc-services/images/BC742FC2-04CD-4DDA-9F29-C074010922E7/10669/10669_wide_250x141_2x.jpg,transcipts/meet-with-apple-245.txt
241,Bring your PC and console games to Mac,"learn how to port your existing windows and console games to apple silicon devices using tools like metal and the game porting toolkit. explore the techniques that can help you accelerate and streamline your porting workflows, and get your game running across the entire mac lineup. 
 
this session was originally presented as part of the meet with apple activity “press start: game development on apple platforms.” watch the full video for more insights and related sessions.",,Graphics & Games,ios|ipados|macos|tvos|visionos,Meet with Apple,meet-with-apple,19:53,https://developer.apple.com/videos/play/meet-with-apple/241/,https://devimages-cdn.apple.com/wwdc-services/images/BC742FC2-04CD-4DDA-9F29-C074010922E7/10665/10665_wide_250x141_2x.jpg,transcipts/meet-with-apple-241.txt
242,"Explore power, performance, and scale for games on iPhone and iPad","discover the apple tools and technologies you can use to optimize game performance and power usage on iphone and ipad. learn how to use the metal performance hud, instruments, and metal debugger to identify bottlenecks, improve efficiency, and scale your game across apple devices. 
 
this session was originally presented as part of the meet with apple activity “press start: game development on apple platforms.” watch the full video for more insights and related sessions.",,Graphics & Games,ios|ipados|macos|tvos|visionos,Meet with Apple,meet-with-apple,15:43,https://developer.apple.com/videos/play/meet-with-apple/242/,https://devimages-cdn.apple.com/wwdc-services/images/BC742FC2-04CD-4DDA-9F29-C074010922E7/10666/10666_wide_250x141_2x.jpg,transcipts/meet-with-apple-242.txt
238,Discover game development on Apple platforms,"discover how the unified architecture across apple platforms makes it faster and easier to build, scale, and deliver high-performance games across every device. learn how tools like metal 4, the game porting toolkit, and the apple games app help developers reach players on more than 2 billion active devices worldwide. 
 
this session was originally presented as part of the meet with apple activity “press start: game development on apple platforms.” watch the full video for more insights and related sessions.",,Graphics & Games,ios|ipados|macos|tvos|visionos,Meet with Apple,meet-with-apple,14:15,https://developer.apple.com/videos/play/meet-with-apple/238/,https://devimages-cdn.apple.com/wwdc-services/images/BC742FC2-04CD-4DDA-9F29-C074010922E7/10662/10662_wide_250x141_2x.jpg,transcipts/meet-with-apple-238.txt
240,Level up with Apple game technologies,"explore the frameworks and technologies that can help you deliver great player experiences across the apple ecosystem. learn how to use frameworks like gamesave and metalfx, and tools like game mode and managed background assets, to boost performance, streamline launches, and create seamless gameplay on apple devices. 
 
this session was originally presented as part of the meet with apple activity “press start: game development on apple platforms.” watch the full video for more insights and related sessions.",,Graphics & Games,ios|ipados|macos|tvos|visionos,Meet with Apple,meet-with-apple,19:17,https://developer.apple.com/videos/play/meet-with-apple/240/,https://devimages-cdn.apple.com/wwdc-services/images/BC742FC2-04CD-4DDA-9F29-C074010922E7/10664/10664_wide_250x141_2x.jpg,transcipts/meet-with-apple-240.txt
231,"Capturing live events for Apple Immersive Video: Learnings from ""Metallica""","learn how to approach large-scale live events for apple immersive video. this session covers the importance of access, mapping stage layouts, placing cameras effectively, and analyzing previous performances to anticipate the show. using the apple immersive title ",,Spatial Computing,visionos,Meet with Apple,meet-with-apple,9:52,https://developer.apple.com/videos/play/meet-with-apple/231/,https://devimages-cdn.apple.com/wwdc-services/images/BC742FC2-04CD-4DDA-9F29-C074010922E7/10646/10646_wide_250x141_2x.jpg,transcipts/meet-with-apple-231.txt
236,Unlock GPU computing with WebGPU,learn how the webgpu api provides safe access to gpu devices for graphics and general-purpose computation. we'll also explore the wgsl shading language to write gpu programs. and we'll dive into best practices to achieve optimal performance while using minimal power across desktop and mobile devices.,"metal,shader,webkit",App Services|Safari & Web,ios|ipados|macos|visionos,WWDC25,wwdc2025,21:53,https://developer.apple.com/videos/play/wwdc2025/236/,https://devimages-cdn.apple.com/wwdc-services/images/3055294D-836B-4513-B7B0-0BC5666246B0/9934/9934_wide_250x141_2x.jpg,transcipts/wwdc2025-236.txt
262,Combine Metal 4 machine learning and graphics,learn how to seamlessly combine machine learning into your graphics applications using metal 4. we'll introduce the tensor resource and ml encoder for running models on the gpu timeline alongside your rendering and compute work. discover how shader ml lets you embed neural networks directly within your shaders for advanced effects and performance gains. we'll also show new debugging tools for metal 4 ml workloads in action using an example app.,"machine learning,metal,metal tools",Graphics & Games|Machine Learning & AI,ios|ipados|macos,WWDC25,wwdc2025,29:40,https://developer.apple.com/videos/play/wwdc2025/262/,https://devimages-cdn.apple.com/wwdc-services/images/3055294D-836B-4513-B7B0-0BC5666246B0/9975/9975_wide_250x141_2x.jpg,transcipts/wwdc2025-262.txt
211,Go further with Metal 4 games,"dive deeper into the latest advancements in metal 4. we'll introduce the new ray tracing features that help bring your most complex and visually rich workloads to apple silicon. discover how metalfx can help scale workloads by upscaling renderings, interpolating frames, and denoising scenes. 
 
to get the most out of this session, we recommend first checking out “discover metal 4” and “explore metal 4 games”.",,Graphics & Games,ios|ipados|macos|tvos|visionos,WWDC25,wwdc2025,26:47,https://developer.apple.com/videos/play/wwdc2025/211/,https://devimages-cdn.apple.com/wwdc-services/images/3055294D-836B-4513-B7B0-0BC5666246B0/9888/9888_wide_250x141_2x.jpg,transcipts/wwdc2025-211.txt
205,Discover Metal 4,learn how to get started leveraging the powerful new features of metal 4 in your existing metal apps. we'll cover how metal enables you to get the most out of apple silicon and program the hardware more efficiently. you'll also learn how metal 4 provides you with new capabilities to integrate machine learning into your metal code.,,Graphics & Games,ios|ipados|macos|tvos|visionos,WWDC25,wwdc2025,24:06,https://developer.apple.com/videos/play/wwdc2025/205/,https://devimages-cdn.apple.com/wwdc-services/images/3055294D-836B-4513-B7B0-0BC5666246B0/9886/9886_wide_250x141_2x.jpg,transcipts/wwdc2025-205.txt
294,What’s new in Metal rendering for immersive apps,"discover the latest improvements in metal rendering for immersive apps with compositor services. learn how to add hover effects to highlight your app's interactive elements, and how to render in higher fidelity with dynamic render quality. find out about the new progressive immersion style. and explore how you can bring immersive experiences to macos apps by directly rendering metal content from mac to vision pro.  
 
to get the most out of this session, first watch “discover metal for immersive apps” from wwdc23.",,Graphics & Games|Spatial Computing,macos|visionos,WWDC25,wwdc2025,24:40,https://developer.apple.com/videos/play/wwdc2025/294/,https://devimages-cdn.apple.com/wwdc-services/images/3055294D-836B-4513-B7B0-0BC5666246B0/9895/9895_wide_250x141_2x.jpg,transcipts/wwdc2025-294.txt
254,Explore Metal 4 games,"learn to optimize your game engine with the latest advancements in metal 4. we'll cover how to unify your command encoding to minimize cpu overhead, scale up your graphics resource management to support massive scenes and maximize your memory budget, and load large libraries of pipeline states quickly. 
 
to get the most out of this session, first watch “discover metal 4.”",,Graphics & Games,ios|ipados|macos|tvos|visionos,WWDC25,wwdc2025,32:21,https://developer.apple.com/videos/play/wwdc2025/254/,https://devimages-cdn.apple.com/wwdc-services/images/3055294D-836B-4513-B7B0-0BC5666246B0/9887/9887_wide_250x141_2x.jpg,transcipts/wwdc2025-254.txt
10218,Accelerate machine learning with Metal,"learn how to accelerate your machine learning transformer models with new features in metal performance shaders graph. we'll also cover how to improve your model's compute bandwidth and quality, and visualize it in the all new mpsgraph viewer.","machine learning,metal,metal compute",Graphics & Games|Machine Learning & AI,ios|ipados|macos|visionos,WWDC24,wwdc2024,25:06,https://developer.apple.com/videos/play/wwdc2024/10218/,https://devimages-cdn.apple.com/wwdc-services/images/C03E6E6D-A32A-41D0-9E50-C3C6059820AA/9368/9368_wide_250x141_2x.jpg,transcipts/wwdc2024-10218.txt
10151,Create custom visual effects with SwiftUI,"discover how to create stunning visual effects in swiftui. learn to build unique scroll effects, rich color treatments, and custom transitions. we'll also explore advanced graphic effects using metal shaders and custom text rendering.",,Design|Graphics & Games|SwiftUI & UI Frameworks,ios|ipados|macos|tvos|visionos|watchos,WWDC24,wwdc2024,26:06,https://developer.apple.com/videos/play/wwdc2024/10151/,https://devimages-cdn.apple.com/wwdc-services/images/C03E6E6D-A32A-41D0-9E50-C3C6059820AA/9279/9279_wide_250x141_2x.jpg,transcipts/wwdc2024-10151.txt
10160,Train your machine learning and AI models on Apple GPUs,"learn how to train your models on apple silicon with metal for pytorch, jax and tensorflow. take advantage of new attention operations and quantization support for improved transformer model performance on your devices.","ai,gpu,machine learning,metal,pytorch",App Services|Machine Learning & AI,ios|ipados|macos|visionos,WWDC24,wwdc2024,18:21,https://developer.apple.com/videos/play/wwdc2024/10160/,https://devimages-cdn.apple.com/wwdc-services/images/C03E6E6D-A32A-41D0-9E50-C3C6059820AA/9288/9288_wide_250x141_2x.jpg,transcipts/wwdc2024-10160.txt
10093,Bring your iOS or iPadOS game to visionOS,discover how to transform your ios or ipados game into a uniquely visionos experience. increase the immersion (and fun factor!) with a 3d frame or an immersive background. and invite players further into your world by adding depth to the window with stereoscopy or head tracking.,"arkit,compositorservices,games,games on visionos,ios games,ipad games,metal,spatial computing",Spatial Computing|Graphics & Games,ios|ipados|visionos,WWDC24,wwdc2024,18:42,https://developer.apple.com/videos/play/wwdc2024/10093/,https://devimages-cdn.apple.com/wwdc-services/images/C03E6E6D-A32A-41D0-9E50-C3C6059820AA/9204/9204_wide_250x141_2x.jpg,transcipts/wwdc2024-10093.txt
10092,Render Metal with passthrough in visionOS,"get ready to extend your metal experiences for visionos. learn best practices for integrating your rendered content with people's physical environments with passthrough. find out how to position rendered content to match the physical world, reduce latency with trackable anchor prediction, and more.","compositorservices,metal,mixed immersion,mixed reality,visionos",Spatial Computing|Graphics & Games,visionos,WWDC24,wwdc2024,19:54,https://developer.apple.com/videos/play/wwdc2024/10092/,https://devimages-cdn.apple.com/wwdc-services/images/C03E6E6D-A32A-41D0-9E50-C3C6059820AA/9203/9203_wide_250x141_2x.jpg,transcipts/wwdc2024-10092.txt
10104,Build a spatial drawing app with RealityKit,"harness the power of realitykit through the process of building a spatial drawing app. as you create an eye-catching spatial experience that integrates realitykit with arkit and swiftui, you'll explore how resources work in realitykit and how to use features like low-level mesh and texture apis to achieve fast updates of the users' brush strokes.","3d text,anchor entity,anti aliasing,audio,blend modes,cross platform,gpu,hand tracking,ios,low level mesh,low level texture,macos,mesh extrusion,metal,reality composer pro,realitykit,rendering,spatial tracking,visionos",Developer Tools|Graphics & Games|Spatial Computing,macos|visionos,WWDC24,wwdc2024,32:25,https://developer.apple.com/videos/play/wwdc2024/10104/,https://devimages-cdn.apple.com/wwdc-services/images/C03E6E6D-A32A-41D0-9E50-C3C6059820AA/9226/9226_wide_250x141_2x.jpg,transcipts/wwdc2024-10104.txt
10089,Port advanced games to Apple platforms,"discover how simple it can be to reach players on apple platforms worldwide. we'll show you how to evaluate your windows executable on apple silicon, start your game port with code samples, convert your shader code to metal, and bring your game to mac, iphone, and ipad. explore enhanced metal tools that understand hlsl shaders to validate, debug, and profile your ported shaders on metal.","game porting toolkit,game porting toolkit 2,gptk2,ios games,ipad games,mac games,metal,metalcpp,metalfx,metal shader converter,metal shading language",Developer Tools|Graphics & Games,ios|ipados|macos,WWDC24,wwdc2024,29:32,https://developer.apple.com/videos/play/wwdc2024/10089/,https://devimages-cdn.apple.com/wwdc-services/images/C03E6E6D-A32A-41D0-9E50-C3C6059820AA/9200/9200_wide_250x141_2x.jpg,transcipts/wwdc2024-10089.txt
10223,Explore machine learning on Apple platforms,"get started with an overview of machine learning frameworks on apple platforms. whether you're implementing your first ml model, or an ml expert, we'll offer guidance to help you select the right framework for your app's needs. ","ai,bnns,machine learning amp vision,metal,mps,mps graph,pytorch",Machine Learning & AI,ios|ipados|macos|visionos|watchos,WWDC24,wwdc2024,17:33,https://developer.apple.com/videos/play/wwdc2024/10223/,https://devimages-cdn.apple.com/wwdc-services/images/C03E6E6D-A32A-41D0-9E50-C3C6059820AA/9378/9378_wide_250x141_2x.jpg,transcipts/wwdc2024-10223.txt
10159,Bring your machine learning and AI models to Apple silicon,"learn how to optimize your machine learning and ai models to leverage the power of apple silicon. review model conversion workflows to prepare your models for on-device deployment. understand model compression techniques that are compatible with apple silicon, and at what stages in your model deployment workflow you can apply them. we'll also explore the tradeoffs between storage size, latency, power usage and accuracy.","ai,compression,machine learning,metal,mps graph,optimization,silicon",Machine Learning & AI,ios|ipados|macos|visionos,WWDC24,wwdc2024,30:09,https://developer.apple.com/videos/play/wwdc2024/10159/,https://devimages-cdn.apple.com/wwdc-services/images/C03E6E6D-A32A-41D0-9E50-C3C6059820AA/9287/9287_wide_250x141_2x.jpg,transcipts/wwdc2024-10159.txt
111375,Explore GPU advancements in M3 and A17 Pro,"learn how dynamic caching, the next-generation shader core, hardware-accelerated ray tracing, and hardware-accelerated mesh shading of apple family 9 gpus can improve the performance of your metal apps and games. ",,Graphics & Games,macos,Tech Talks,tech-talks,29:09,https://developer.apple.com/videos/play/tech-talks/111375/,https://devimages-cdn.apple.com/wwdc-services/images/8/9052/9052_wide_250x141_2x.jpg,transcipts/tech-talks-111375.txt
111374,Discover new Metal profiling tools for M3 and A17 Pro,"learn how the new profiling tools in xcode 15 can help you achieve the best metal performance on apple family 9 gpus. discover how to use shader cost graphs, performance heat maps, and shader execution history tools to profile and optimize your metal code. find out how to use new gpu counters to optimize gpu occupancy and ray-tracing performance.",,Graphics & Games,ios|ipados|macos,Tech Talks,tech-talks,33:56,https://developer.apple.com/videos/play/tech-talks/111374/,https://devimages-cdn.apple.com/wwdc-services/images/8/9051/9051_wide_250x141_2x.jpg,transcipts/tech-talks-111374.txt
111373,Learn performance best practices for Metal shaders,"discover how you can improve metal shader performance using some of the latest advancements in apple gpus. learn to reduce a shader's execution time by configuring function constants, and investigate ways to increase compiler optimization with function groups. find out how to save run time by improving the shader's execution and ability to use resources in parallel. explore the apple family 9 gpu features and take advantage of hardware acceleration for ray tracing.",,Graphics & Games,ios|ipados|macos|tvos,Tech Talks,tech-talks,26:00,https://developer.apple.com/videos/play/tech-talks/111373/,https://devimages-cdn.apple.com/wwdc-services/images/8/9050/9050_wide_250x141_2x.jpg,transcipts/tech-talks-111373.txt
10089,Discover Metal for immersive apps,"find out how you can use metal to render fully immersive experiences for visionos. we'll show you how to set up a rendering session on the platform and create a basic render loop, and share how you can make your experience interactive by incorporating spatial input.","compositor,compositorservices",Spatial Computing|Graphics & Games,visionos,WWDC23,wwdc2023,20:51,https://developer.apple.com/videos/play/wwdc2023/10089/,https://devimages-cdn.apple.com/wwdc-services/images/D35E0E85-CCB6-41A1-B227-7995ECD83ED5/8143/8143_wide_250x141_2x.jpg,transcipts/wwdc2023-10089.txt
10050,Optimize machine learning for Metal apps,"discover the latest enhancements to accelerated ml training in metal. find out about updates to pytorch and tensorflow, and learn about metal acceleration for jax. we'll show you how mps graph can support faster ml inference when you use both the gpu and apple neural engine, and share how the same api can rapidly integrate your core ml and onnx models. 
 
for more information on using metal for machine learning, check out “accelerate machine learning with metal” from wwdc22.",,Machine Learning & AI,ios|ipados|macos,WWDC23,wwdc2023,21:15,https://developer.apple.com/videos/play/wwdc2023/10050/,https://devimages-cdn.apple.com/wwdc-services/images/D35E0E85-CCB6-41A1-B227-7995ECD83ED5/8098/8098_wide_250x141_2x.jpg,transcipts/wwdc2023-10050.txt
10127,Optimize GPU renderers with Metal,"discover how to optimize your gpu renderer using the latest metal features and best practices. we'll show you how to use function specialization and parallel shader compilation to maintain responsive authoring workflows and the fastest rendering speeds, and help you tune your compute shaders for optimal performance.",,Developer Tools|Graphics & Games,macos,WWDC23,wwdc2023,16:57,https://developer.apple.com/videos/play/wwdc2023/10127/,https://devimages-cdn.apple.com/wwdc-services/images/D35E0E85-CCB6-41A1-B227-7995ECD83ED5/8184/8184_wide_250x141_2x.jpg,transcipts/wwdc2023-10127.txt
10128,Your guide to Metal ray tracing,"discover how you can enhance the visual quality of your games and apps with metal ray tracing. we'll take you through the fundamentals of the metal ray tracing api. explore the latest enhancements and techniques that will enable you to create larger and more complex scenes, reduce memory usage and build times, and efficiently render visual content like hair and fur.",,Graphics & Games,ios|ipados|macos|tvos,WWDC23,wwdc2023,31:58,https://developer.apple.com/videos/play/wwdc2023/10128/,https://devimages-cdn.apple.com/wwdc-services/images/D35E0E85-CCB6-41A1-B227-7995ECD83ED5/8185/8185_wide_250x141_2x.jpg,transcipts/wwdc2023-10128.txt
10125,"Bring your game to Mac, Part 3: Render with Metal","discover how you can support metal in your rendering code as we close out our three-part series on bringing your game to mac. once you've evaluated your existing windows binary with the game porting toolkit and brought your hlsl shaders over to metal, learn how you can optimally implement the features that high-end, modern games require. we'll show you how to manage gpu resource bindings, residency, and synchronization. find out how to optimize gpu commands submission, render rich visuals with metalfx upscaling, and more. 
 
to get the most out of this session, we recommend first watching “bring your game to mac, part 1: make a game plan” and “bring your game to mac, part 2: compile your shaders",,Developer Tools|Graphics & Games,ios|ipados|macos|tvos,WWDC23,wwdc2023,26:45,https://developer.apple.com/videos/play/wwdc2023/10125/,https://devimages-cdn.apple.com/wwdc-services/images/D35E0E85-CCB6-41A1-B227-7995ECD83ED5/8182/8182_wide_250x141_2x.jpg,transcipts/wwdc2023-10125.txt
10124,"Bring your game to Mac, Part 2: Compile your shaders","discover how the metal shader converter streamlines the process of bringing your hlsl shaders to metal as we continue our three-part series on bringing your game to mac. find out how to build a fast, end-to-end shader pipeline from dxil that supports all shader stages and allows you to leverage the advanced features of apple gpus. we'll also show you how to reduce app launch time and stutters by generating gpu binaries with the offline compiler. 
 
to get the most out of this session, we recommend first watching “bring your game to mac, part 1: make a game plan.",,Developer Tools|Graphics & Games,ios|ipados|macos|tvos,WWDC23,wwdc2023,18:57,https://developer.apple.com/videos/play/wwdc2023/10124/,https://devimages-cdn.apple.com/wwdc-services/images/D35E0E85-CCB6-41A1-B227-7995ECD83ED5/8181/8181_wide_250x141_2x.jpg,transcipts/wwdc2023-10124.txt
10123,"Bring your game to Mac, Part 1: Make a game plan","bring modern, high-end games to mac and ipad with the powerful features of metal and apple silicon. discover the game porting toolkit and learn how it can help you evaluate your existing windows game for graphics feature compatibility and performance. we'll share best practices and technical resources for handling audio, input, and advanced display features. 
 
once you've watched this session, check out “bring your game to mac, part 2: compile your shaders” to learn more about bringing hlsl shaders to metal.",,Developer Tools|Essentials|Graphics & Games,ios|ipados|macos|tvos,WWDC23,wwdc2023,15:06,https://developer.apple.com/videos/play/wwdc2023/10123/,https://devimages-cdn.apple.com/wwdc-services/images/D35E0E85-CCB6-41A1-B227-7995ECD83ED5/8180/8180_wide_250x141_2x.jpg,transcipts/wwdc2023-10123.txt
10096,Build great games for spatial computing,"find out how you can develop great gaming experiences for visionos. we'll share some of the key building blocks that help you create games for this platform, explore how your experiences can fluidly move between levels of immersion, and provide a roadmap for exploring arkit, realitykit, reality composer pro, unity, metal, and compositor.",,Spatial Computing|Graphics & Games,visionos,WWDC23,wwdc2023,18:26,https://developer.apple.com/videos/play/wwdc2023/10096/,https://devimages-cdn.apple.com/wwdc-services/images/D35E0E85-CCB6-41A1-B227-7995ECD83ED5/8150/8150_wide_250x141_2x.jpg,transcipts/wwdc2023-10096.txt
110339,Discover Metal Performance HUD,"get to know the new heads-up display panel built to help you analyze graphics performance in real time. metal performance hud displays key graphics statistics so you can monitor, log, and identify tough-to-spot performance problems.",,Developer Tools|Graphics & Games,ios|ipados|macos|tvos,Tech Talks,tech-talks,6:44,https://developer.apple.com/videos/play/tech-talks/110339/,https://devimages-cdn.apple.com/wwdc-services/images/8/7480/7480_wide_250x141_2x.jpg,transcipts/tech-talks-110339.txt
10063,Accelerate machine learning with Metal,"discover how you can use metal to accelerate your pytorch model training on macos. we'll take you through updates to tensorflow training support, explore the latest features and operations of mps graph, and share best practices to help you achieve great performance for all your machine learning needs. 
 
for more on using metal with machine learning, watch ",,Graphics & Games|Machine Learning & AI,ios|ipados|macos,WWDC22,wwdc2022,29:51,https://developer.apple.com/videos/play/wwdc2022/10063/,https://devimages-cdn.apple.com/wwdc-services/images/124/6556/6556_wide_250x141_2x.jpg,transcipts/wwdc2022-10063.txt
10106,Profile and optimize your game's memory,"learn how apple platforms calculate and allocate memory for your game. we'll show you how to use instruments and the game memory template to profile your game, take a memory graph to monitor current memory use, and analyze it using xcode memory debugger and command line tools. we'll also explore metal resources in metal debugger and provide tips and tricks to further help you optimize memory usage.","game dev,game developer,games,instruments,memory,memory graph,metal 3,profile guided optimization,xcode",Graphics & Games,ios|ipados|macos|tvos,WWDC22,wwdc2022,38:26,https://developer.apple.com/videos/play/wwdc2022/10106/,https://devimages-cdn.apple.com/wwdc-services/images/124/6600/6600_wide_250x141_2x.jpg,transcipts/wwdc2022-10106.txt
